date,Housing Inventory: New Listing Count,state,msa,city
2017-09-01,6788.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-10-01,6320.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-11-01,5284.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-12-01,3868.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-01-01,4180.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-02-01,4224.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-03-01,5524.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-04-01,6476.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-05-01,7500.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-06-01,8004.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-07-01,8620.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-08-01,8192.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-09-01,7288.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-10-01,7108.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-11-01,6144.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-12-01,4104.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-01-01,4932.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-02-01,4824.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-03-01,5800.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-04-01,7056.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-05-01,7652.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-06-01,8608.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-07-01,8264.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-08-01,7432.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-09-01,6924.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-10-01,6868.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-11-01,5256.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-12-01,3672.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-01-01,4448.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-02-01,4604.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-03-01,5492.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-04-01,1736.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-05-01,5964.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-06-01,6528.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-07-01,6208.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-08-01,6236.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-09-01,5828.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-10-01,5376.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-11-01,4312.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-12-01,3156.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-01-01,3300.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-02-01,3112.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-03-01,4136.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-04-01,4840.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-05-01,6132.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-06-01,7108.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-07-01,6908.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-08-01,6692.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-09-01,5900.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-10-01,5432.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-11-01,4716.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-07-01,2.96,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-08-01,2.27,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-09-01,-16.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-10-01,-6.89,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-11-01,-16.39,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-12-01,-26.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-01-01,8.07,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-02-01,1.05,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-03-01,30.78,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-04-01,17.23,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-05-01,15.81,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-06-01,6.72,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-07-01,7.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-08-01,-4.97,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-09-01,-11.04,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-10-01,-2.47,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-11-01,-13.56,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-12-01,-33.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-01-01,20.18,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-02-01,-2.19,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-03-01,20.23,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-04-01,21.66,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-05-01,8.45,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-06-01,12.49,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-07-01,-4.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-08-01,-10.07,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-09-01,-6.84,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-10-01,-0.81,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-11-01,-23.47,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-12-01,-30.14,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-01-01,21.13,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-02-01,3.51,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-03-01,19.29,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-04-01,-68.39,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-05-01,243.55,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-06-01,9.46,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-07-01,-4.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-08-01,0.45,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-09-01,-6.54,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-10-01,-7.76,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-11-01,-19.79,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-12-01,-26.81,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-01-01,4.56,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-02-01,-5.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-03-01,32.9,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-04-01,17.02,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-05-01,26.69,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-06-01,15.92,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-07-01,-2.81,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-08-01,-3.13,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-09-01,-11.84,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-10-01,-7.93,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-11-01,-13.18,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-07-01,-2.41,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-08-01,7.18,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-09-01,-7.57,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-10-01,-0.44,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-11-01,-4.96,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-12-01,11.66,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-01-01,-10.22,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-02-01,-20.18,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-03-01,-5.73,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-04-01,5.34,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-05-01,0.05,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-06-01,3.79,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-07-01,8.56,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-08-01,0.89,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-09-01,7.37,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-10-01,12.47,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-11-01,16.28,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-12-01,6.1,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-01-01,17.99,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-02-01,14.2,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-03-01,5.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-04-01,8.96,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-05-01,2.03,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-06-01,7.55,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-07-01,-4.13,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-08-01,-9.28,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-09-01,-4.99,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-10-01,-3.38,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-11-01,-14.45,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-12-01,-10.53,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-01-01,-9.81,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-02-01,-4.56,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-03-01,-5.31,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-04-01,-75.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-05-01,-22.06,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-06-01,-24.16,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-07-01,-24.88,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-08-01,-16.09,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-09-01,-15.83,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-10-01,-21.72,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-11-01,-17.96,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-12-01,-14.05,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-01-01,-25.81,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-02-01,-32.41,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-03-01,-24.69,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-04-01,178.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-05-01,2.82,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-06-01,8.88,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-07-01,11.28,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-08-01,7.31,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-09-01,1.24,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-10-01,1.04,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-11-01,9.37,MI,"Detroit-Warren-Dearborn, MI",Detroit
2016-07-01,3456.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-08-01,3172.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-09-01,2872.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-10-01,2920.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-11-01,2360.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-12-01,1496.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-01-01,2472.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-02-01,2672.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-03-01,2880.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-04-01,3016.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-05-01,3244.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-06-01,3420.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-07-01,3252.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-08-01,3084.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-09-01,2944.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-10-01,2744.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-11-01,2300.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-12-01,1532.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-01-01,1940.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-02-01,2296.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-03-01,2560.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-04-01,2908.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-05-01,3120.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-06-01,3280.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-07-01,3212.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-08-01,3120.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-09-01,2948.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-10-01,2872.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-11-01,2464.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-12-01,1748.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-01-01,2032.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-02-01,2180.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-03-01,2680.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-04-01,2964.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-05-01,2968.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-06-01,2892.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-07-01,2804.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-08-01,2756.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-09-01,2492.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-10-01,2604.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-11-01,2136.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-12-01,1412.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-01-01,1836.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-02-01,1884.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-03-01,2120.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-04-01,1752.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-05-01,2012.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-06-01,1928.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-07-01,2004.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-08-01,2156.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-09-01,2160.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-10-01,2248.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-11-01,1660.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-12-01,1296.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-01-01,1344.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-02-01,1140.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-03-01,1580.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-04-01,1484.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-05-01,1868.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-06-01,2092.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-07-01,2304.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-08-01,2456.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-09-01,2124.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-10-01,2000.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-11-01,1768.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-07-01,-4.91,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-08-01,-5.17,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-09-01,-4.54,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-10-01,-6.79,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-11-01,-16.18,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-12-01,-33.39,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-01-01,26.63,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-02-01,18.35,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-03-01,11.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-04-01,13.59,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-05-01,7.29,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-06-01,5.13,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-07-01,-2.07,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-08-01,-2.86,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-09-01,-5.51,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-10-01,-2.58,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-11-01,-14.21,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-12-01,-29.06,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-01-01,16.25,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-02-01,7.28,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-03-01,22.94,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-04-01,10.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-05-01,0.13,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-06-01,-2.56,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-07-01,-3.04,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-08-01,-1.71,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-09-01,-9.58,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-10-01,4.49,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-11-01,-17.97,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-12-01,-33.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-01-01,30.03,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-02-01,2.61,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-03-01,12.53,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-04-01,-17.36,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-05-01,14.84,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-06-01,-4.17,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-07-01,3.94,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-08-01,7.58,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-09-01,0.19,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-10-01,4.07,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-11-01,-26.16,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-12-01,-21.93,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-01-01,3.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-02-01,-15.18,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-03-01,38.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-04-01,-6.08,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-05-01,25.88,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-06-01,11.99,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-07-01,10.13,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-08-01,6.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-09-01,-13.52,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-10-01,-5.84,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-11-01,-11.6,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-07-01,-5.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-08-01,-2.77,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-09-01,2.51,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-10-01,-6.03,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-11-01,-2.54,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-12-01,2.41,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-01-01,-21.52,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-02-01,-14.07,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-03-01,-11.11,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-04-01,-3.58,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-05-01,-3.82,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-06-01,-4.09,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-07-01,-1.23,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-08-01,1.17,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-09-01,0.14,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-10-01,4.66,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-11-01,7.13,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-12-01,14.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-01-01,4.74,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-02-01,-5.05,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-03-01,4.69,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-04-01,1.93,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-05-01,-4.87,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-06-01,-11.83,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-07-01,-12.7,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-08-01,-11.67,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-09-01,-15.47,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-10-01,-9.33,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-11-01,-13.31,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-12-01,-19.22,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-01-01,-9.65,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-02-01,-13.58,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-03-01,-20.9,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-04-01,-40.89,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-05-01,-32.21,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-06-01,-33.33,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-07-01,-28.53,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-08-01,-21.77,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-09-01,-13.32,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-10-01,-13.67,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-11-01,-22.28,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-12-01,-8.22,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-01-01,-26.8,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-02-01,-39.49,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-03-01,-25.47,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-04-01,-15.3,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-05-01,-7.16,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-06-01,8.51,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-07-01,14.97,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-08-01,13.91,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-09-01,-1.67,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-10-01,-11.03,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-11-01,6.51,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-07-01,1400.0,SC,"Charleston-North Charleston, SC",Charleston
2016-08-01,1364.0,SC,"Charleston-North Charleston, SC",Charleston
2016-09-01,1296.0,SC,"Charleston-North Charleston, SC",Charleston
2016-10-01,1140.0,SC,"Charleston-North Charleston, SC",Charleston
2016-11-01,1136.0,SC,"Charleston-North Charleston, SC",Charleston
2016-12-01,816.0,SC,"Charleston-North Charleston, SC",Charleston
2017-01-01,1260.0,SC,"Charleston-North Charleston, SC",Charleston
2017-02-01,1468.0,SC,"Charleston-North Charleston, SC",Charleston
2017-03-01,1760.0,SC,"Charleston-North Charleston, SC",Charleston
2017-04-01,1608.0,SC,"Charleston-North Charleston, SC",Charleston
2017-05-01,1532.0,SC,"Charleston-North Charleston, SC",Charleston
2017-06-01,1488.0,SC,"Charleston-North Charleston, SC",Charleston
2017-07-01,1460.0,SC,"Charleston-North Charleston, SC",Charleston
2017-08-01,1280.0,SC,"Charleston-North Charleston, SC",Charleston
2017-09-01,1260.0,SC,"Charleston-North Charleston, SC",Charleston
2017-10-01,1396.0,SC,"Charleston-North Charleston, SC",Charleston
2017-11-01,1196.0,SC,"Charleston-North Charleston, SC",Charleston
2017-12-01,820.0,SC,"Charleston-North Charleston, SC",Charleston
2018-01-01,1160.0,SC,"Charleston-North Charleston, SC",Charleston
2018-02-01,1452.0,SC,"Charleston-North Charleston, SC",Charleston
2018-03-01,1640.0,SC,"Charleston-North Charleston, SC",Charleston
2018-04-01,1476.0,SC,"Charleston-North Charleston, SC",Charleston
2018-05-01,1576.0,SC,"Charleston-North Charleston, SC",Charleston
2018-06-01,1468.0,SC,"Charleston-North Charleston, SC",Charleston
2018-07-01,1348.0,SC,"Charleston-North Charleston, SC",Charleston
2018-08-01,1340.0,SC,"Charleston-North Charleston, SC",Charleston
2018-09-01,1320.0,SC,"Charleston-North Charleston, SC",Charleston
2018-10-01,1372.0,SC,"Charleston-North Charleston, SC",Charleston
2018-11-01,1204.0,SC,"Charleston-North Charleston, SC",Charleston
2018-12-01,884.0,SC,"Charleston-North Charleston, SC",Charleston
2019-01-01,1328.0,SC,"Charleston-North Charleston, SC",Charleston
2019-02-01,1532.0,SC,"Charleston-North Charleston, SC",Charleston
2019-03-01,1444.0,SC,"Charleston-North Charleston, SC",Charleston
2019-04-01,1536.0,SC,"Charleston-North Charleston, SC",Charleston
2019-05-01,1640.0,SC,"Charleston-North Charleston, SC",Charleston
2019-06-01,1476.0,SC,"Charleston-North Charleston, SC",Charleston
