date,Housing Inventory: Median Days on Market Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2020-08-01,-9.8039216,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Days on Market Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDDAYONMARYY19100,Monthly,Not Seasonally Adjusted
2020-09-01,-17.8571429,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Days on Market Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDDAYONMARYY19100,Monthly,Not Seasonally Adjusted
2020-10-01,-15.0442478,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Days on Market Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDDAYONMARYY19100,Monthly,Not Seasonally Adjusted
2020-11-01,-16.1016949,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Days on Market Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDDAYONMARYY19100,Monthly,Not Seasonally Adjusted
2020-12-01,-19.379845,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Days on Market Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDDAYONMARYY19100,Monthly,Not Seasonally Adjusted
2021-01-01,-21.4814815,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Days on Market Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDDAYONMARYY19100,Monthly,Not Seasonally Adjusted
2021-02-01,-24.5614035,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Days on Market Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDDAYONMARYY19100,Monthly,Not Seasonally Adjusted
2021-03-01,-10.989011,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Days on Market Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDDAYONMARYY19100,Monthly,Not Seasonally Adjusted
2021-04-01,-33.3333333,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Days on Market Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDDAYONMARYY19100,Monthly,Not Seasonally Adjusted
2021-05-01,-43.6363636,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Days on Market Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDDAYONMARYY19100,Monthly,Not Seasonally Adjusted
2021-06-01,-39.5833333,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Days on Market Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDDAYONMARYY19100,Monthly,Not Seasonally Adjusted
2021-07-01,-37.2340426,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Days on Market Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDDAYONMARYY19100,Monthly,Not Seasonally Adjusted
2021-08-01,-32.6086957,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Days on Market Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDDAYONMARYY19100,Monthly,Not Seasonally Adjusted
2021-09-01,-22.826087,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Days on Market Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDDAYONMARYY19100,Monthly,Not Seasonally Adjusted
2021-10-01,-22.9166667,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Days on Market Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDDAYONMARYY19100,Monthly,Not Seasonally Adjusted
2021-11-01,-21.2121212,TX,"Dallas-Fort Worth-Arlington, TX",Dallas,"Housing Inventory: Median Days on Market Year-Over-Year in Dallas-Fort Worth-Arlington, TX (CBSA)",MEDDAYONMARYY19100,Monthly,Not Seasonally Adjusted
2017-07-01,-15.9090909,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2017-08-01,-13.6363636,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2017-09-01,-10.2040816,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2017-10-01,-9.8039216,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2017-11-01,-2.8301887,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2017-12-01,-3.2258065,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2018-01-01,-5.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2018-02-01,8.4745763,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2018-03-01,3.0927835,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2018-04-01,-12.5,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2018-05-01,-5.2631579,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2018-06-01,0.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2018-07-01,0.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2018-08-01,-3.9473684,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2018-09-01,-9.0909091,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2018-10-01,-3.2608696,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2018-11-01,-8.7378641,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2018-12-01,-3.3333333,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2019-01-01,-3.0075188,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2019-02-01,-1.5625,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2019-03-01,2.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2019-04-01,-2.5974026,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2019-05-01,-1.3888889,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2019-06-01,0.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2019-07-01,0.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2019-08-01,6.8493151,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2019-09-01,13.75,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2019-10-01,2.247191,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2019-11-01,6.3829787,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2019-12-01,6.0344828,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2020-01-01,5.4263566,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2020-02-01,-6.3492063,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2020-03-01,-5.8823529,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2020-04-01,58.6666667,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2020-05-01,88.7323944,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2020-06-01,6.9444444,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2020-07-01,2.7027027,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2020-08-01,-7.6923077,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2020-09-01,-18.6813187,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2020-10-01,-18.6813187,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2020-11-01,-17.0,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2020-12-01,-17.0731707,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2021-01-01,-17.6470588,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2021-02-01,-23.7288136,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2021-03-01,-30.2083333,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2021-04-01,-57.9831933,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2021-05-01,-67.1641791,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2021-06-01,-46.7532468,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2021-07-01,-39.4736842,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2021-08-01,-31.9444444,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2021-09-01,-18.9189189,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2021-10-01,-13.5135135,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2021-11-01,-14.4578313,MI,"Detroit-Warren-Dearborn, MI",Detroit,"Housing Inventory: Median Days on Market Year-Over-Year in Detroit-Warren-Dearborn, MI (CBSA)",MEDDAYONMARYY19820,Monthly,Not Seasonally Adjusted
2017-07-01,-1.5384615,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2017-08-01,2.3076923,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2017-09-01,4.4117647,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2017-10-01,2.8169014,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2017-11-01,-8.5106383,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2017-12-01,-12.8205128,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2018-01-01,-0.621118,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2018-02-01,22.2222222,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2018-03-01,-4.1322314,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2018-04-01,-0.8474576,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2018-05-01,-1.7241379,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2018-06-01,12.8205128,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2018-07-01,15.625,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2018-08-01,10.5263158,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2018-09-01,1.4084507,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2018-10-01,7.5342466,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2018-11-01,29.4573643,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2018-12-01,30.8823529,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2019-01-01,15.0,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2019-02-01,1.2987013,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2019-03-01,34.4827586,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2019-04-01,25.6410256,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2019-05-01,21.9298246,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2019-06-01,6.0606061,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2019-07-01,2.027027,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2019-08-01,7.4829932,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2019-09-01,9.7222222,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2019-10-01,-1.2738854,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2019-11-01,-14.9700599,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
2019-12-01,-17.9775281,GA,"Gainesville, GA",Gainesville,"Housing Inventory: Median Days on Market Year-Over-Year in Gainesville, GA (CBSA)",MEDDAYONMARYY23580,Monthly,Not Seasonally Adjusted
