date,Housing Inventory: Price Increased Count,state,msa,city
2019-02-01,196.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-03-01,280.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-04-01,240.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-05-01,248.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-06-01,192.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-07-01,268.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-08-01,772.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-09-01,1220.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-10-01,248.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-11-01,184.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-12-01,168.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-01-01,236.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-02-01,264.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-03-01,240.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-04-01,136.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-05-01,228.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-06-01,256.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-07-01,232.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-08-01,384.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-09-01,360.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-10-01,360.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-11-01,236.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-12-01,248.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-01-01,444.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-02-01,300.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-03-01,384.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-04-01,368.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-05-01,368.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-06-01,352.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-07-01,292.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-08-01,220.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-09-01,168.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-10-01,168.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-11-01,152.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-07-01,11.67,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-08-01,4.48,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-09-01,-1.43,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-10-01,0.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-11-01,-17.39,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-12-01,-14.04,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-01-01,57.14,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-02-01,2.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-03-01,8.86,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-04-01,-9.3,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-05-01,-2.56,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-06-01,-14.47,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-07-01,-6.15,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-08-01,32.79,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-09-01,-16.05,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-10-01,-26.47,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-11-01,2.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-12-01,9.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-01-01,0.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-02-01,-12.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-03-01,42.86,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-04-01,-14.29,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-05-01,3.33,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-06-01,-22.58,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-07-01,39.58,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-08-01,188.06,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-09-01,58.03,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-10-01,-79.67,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-11-01,-25.81,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-12-01,-8.7,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-01-01,40.48,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-02-01,11.86,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-03-01,-9.09,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-04-01,-43.33,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-05-01,67.65,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-06-01,12.28,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-07-01,-9.38,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-08-01,65.52,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-09-01,-6.25,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-10-01,0.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-11-01,-34.44,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-12-01,5.08,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-01-01,79.03,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-02-01,-32.43,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-03-01,28.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-04-01,-4.17,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-05-01,0.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-06-01,-4.35,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-07-01,-17.05,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-08-01,-24.66,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-09-01,-23.64,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-10-01,0.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-11-01,-9.52,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-07-01,15.52,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-08-01,4.48,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-09-01,27.78,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-10-01,30.19,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-11-01,-1.72,MI,"Detroit-Warren-Dearborn, MI",Detroit
2017-12-01,-7.55,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-01-01,20.31,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-02-01,41.07,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-03-01,10.26,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-04-01,9.86,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-05-01,0.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-06-01,8.33,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-07-01,-8.96,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-08-01,15.71,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-09-01,-1.45,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-10-01,-27.54,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-11-01,-10.53,MI,"Detroit-Warren-Dearborn, MI",Detroit
2018-12-01,14.29,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-01-01,-27.27,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-02-01,-37.97,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-03-01,-18.6,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-04-01,-23.08,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-05-01,-18.42,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-06-01,-26.15,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-07-01,9.84,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-08-01,138.27,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-09-01,348.53,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-10-01,24.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-11-01,-9.8,MI,"Detroit-Warren-Dearborn, MI",Detroit
2019-12-01,-25.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-01-01,5.36,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-02-01,34.69,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-03-01,-14.29,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-04-01,-43.33,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-05-01,-8.06,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-06-01,33.33,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-07-01,-13.43,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-08-01,-50.26,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-09-01,-70.49,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-10-01,45.16,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-11-01,28.26,MI,"Detroit-Warren-Dearborn, MI",Detroit
2020-12-01,47.62,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-01-01,88.14,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-02-01,13.64,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-03-01,60.0,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-04-01,170.59,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-05-01,61.4,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-06-01,37.5,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-07-01,25.86,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-08-01,-42.71,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-09-01,-53.33,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-10-01,-53.33,MI,"Detroit-Warren-Dearborn, MI",Detroit
2021-11-01,-35.59,MI,"Detroit-Warren-Dearborn, MI",Detroit
2016-07-01,84.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-08-01,160.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-09-01,168.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-10-01,172.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-11-01,132.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-12-01,104.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-01-01,64.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-02-01,96.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-03-01,68.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-04-01,92.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-05-01,80.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-06-01,88.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-07-01,72.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-08-01,104.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-09-01,44.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-10-01,116.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-11-01,48.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-12-01,56.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-01-01,68.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-02-01,84.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-03-01,40.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-04-01,68.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-05-01,56.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-06-01,72.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-07-01,68.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-08-01,80.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-09-01,52.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-10-01,60.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-11-01,28.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-12-01,76.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-01-01,56.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-02-01,64.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-03-01,140.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-04-01,76.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-05-01,92.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-06-01,64.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-07-01,64.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-08-01,232.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-09-01,348.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-10-01,60.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-11-01,40.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-12-01,40.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-01-01,48.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-02-01,36.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-03-01,40.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-04-01,40.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-05-01,44.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-06-01,32.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-07-01,20.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-08-01,72.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-09-01,84.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-10-01,52.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-11-01,52.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-12-01,32.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-01-01,28.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-02-01,108.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-03-01,68.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-04-01,128.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-05-01,84.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-06-01,52.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-07-01,56.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-08-01,44.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-09-01,36.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-10-01,52.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-11-01,28.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-07-01,-18.18,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-08-01,44.44,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-09-01,-57.69,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-10-01,163.64,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-11-01,-58.62,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-12-01,16.67,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-01-01,21.43,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-02-01,23.53,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-03-01,-52.38,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-04-01,70.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-05-01,-17.65,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-06-01,28.57,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-07-01,-5.56,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-08-01,17.65,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-09-01,-35.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-10-01,15.38,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-11-01,-53.33,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-12-01,171.43,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-01-01,-26.32,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-02-01,14.29,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-03-01,118.75,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-04-01,-45.71,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-05-01,21.05,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-06-01,-30.43,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-07-01,0.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-08-01,262.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-09-01,50.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-10-01,-82.76,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-11-01,-33.33,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-12-01,0.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-01-01,20.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-02-01,-25.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-03-01,11.11,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-04-01,0.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-05-01,10.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-06-01,-27.27,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-07-01,-37.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-08-01,260.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-09-01,16.67,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-10-01,-38.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-11-01,0.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-12-01,-38.46,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-01-01,-12.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-02-01,285.71,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-03-01,-37.04,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-04-01,88.24,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-05-01,-34.38,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-06-01,-38.1,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-07-01,7.69,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-08-01,-21.43,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-09-01,-18.18,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-10-01,44.44,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-11-01,-46.15,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-07-01,-14.29,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-08-01,-35.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-09-01,-73.81,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-10-01,-32.56,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-11-01,-63.64,OH,"Cincinnati, OH-KY-IN",Cincinnati
2017-12-01,-46.15,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-01-01,6.25,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-02-01,-12.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-03-01,-41.18,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-04-01,-26.09,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-05-01,-30.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-06-01,-18.18,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-07-01,-5.56,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-08-01,-23.08,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-09-01,18.18,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-10-01,-48.28,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-11-01,-41.67,OH,"Cincinnati, OH-KY-IN",Cincinnati
2018-12-01,35.71,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-01-01,-17.65,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-02-01,-23.81,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-03-01,250.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-04-01,11.76,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-05-01,64.29,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-06-01,-11.11,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-07-01,-5.88,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-08-01,190.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-09-01,569.23,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-10-01,0.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-11-01,42.86,OH,"Cincinnati, OH-KY-IN",Cincinnati
2019-12-01,-47.37,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-01-01,-14.29,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-02-01,-43.75,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-03-01,-71.43,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-04-01,-47.37,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-05-01,-52.17,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-06-01,-50.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-07-01,-68.75,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-08-01,-68.97,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-09-01,-75.86,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-10-01,-13.33,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-11-01,30.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2020-12-01,-20.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-01-01,-41.67,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-02-01,200.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-03-01,70.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-04-01,220.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-05-01,90.91,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-06-01,62.5,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-07-01,180.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-08-01,-38.89,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-09-01,-57.14,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-10-01,0.0,OH,"Cincinnati, OH-KY-IN",Cincinnati
2021-11-01,-46.15,OH,"Cincinnati, OH-KY-IN",Cincinnati
2016-07-01,192.0,SC,"Charleston-North Charleston, SC",Charleston
2016-08-01,216.0,SC,"Charleston-North Charleston, SC",Charleston
2016-09-01,232.0,SC,"Charleston-North Charleston, SC",Charleston
2016-10-01,124.0,SC,"Charleston-North Charleston, SC",Charleston
2016-11-01,200.0,SC,"Charleston-North Charleston, SC",Charleston
2016-12-01,148.0,SC,"Charleston-North Charleston, SC",Charleston
2017-01-01,292.0,SC,"Charleston-North Charleston, SC",Charleston
2017-02-01,308.0,SC,"Charleston-North Charleston, SC",Charleston
2017-03-01,224.0,SC,"Charleston-North Charleston, SC",Charleston
2017-04-01,240.0,SC,"Charleston-North Charleston, SC",Charleston
2017-05-01,276.0,SC,"Charleston-North Charleston, SC",Charleston
2017-06-01,304.0,SC,"Charleston-North Charleston, SC",Charleston
2017-07-01,228.0,SC,"Charleston-North Charleston, SC",Charleston
2017-08-01,196.0,SC,"Charleston-North Charleston, SC",Charleston
2017-09-01,192.0,SC,"Charleston-North Charleston, SC",Charleston
2017-10-01,212.0,SC,"Charleston-North Charleston, SC",Charleston
2017-11-01,112.0,SC,"Charleston-North Charleston, SC",Charleston
2017-12-01,204.0,SC,"Charleston-North Charleston, SC",Charleston
2018-01-01,316.0,SC,"Charleston-North Charleston, SC",Charleston
2018-02-01,228.0,SC,"Charleston-North Charleston, SC",Charleston
2018-03-01,220.0,SC,"Charleston-North Charleston, SC",Charleston
2018-04-01,244.0,SC,"Charleston-North Charleston, SC",Charleston
2018-05-01,276.0,SC,"Charleston-North Charleston, SC",Charleston
2018-06-01,156.0,SC,"Charleston-North Charleston, SC",Charleston
2018-07-01,172.0,SC,"Charleston-North Charleston, SC",Charleston
2018-08-01,152.0,SC,"Charleston-North Charleston, SC",Charleston
2018-09-01,128.0,SC,"Charleston-North Charleston, SC",Charleston
2018-10-01,160.0,SC,"Charleston-North Charleston, SC",Charleston
2018-11-01,144.0,SC,"Charleston-North Charleston, SC",Charleston
2018-12-01,136.0,SC,"Charleston-North Charleston, SC",Charleston
2019-01-01,160.0,SC,"Charleston-North Charleston, SC",Charleston
2019-02-01,264.0,SC,"Charleston-North Charleston, SC",Charleston
2019-03-01,268.0,SC,"Charleston-North Charleston, SC",Charleston
2019-04-01,232.0,SC,"Charleston-North Charleston, SC",Charleston
2019-05-01,152.0,SC,"Charleston-North Charleston, SC",Charleston
2019-06-01,204.0,SC,"Charleston-North Charleston, SC",Charleston
2019-07-01,164.0,SC,"Charleston-North Charleston, SC",Charleston
2019-08-01,268.0,SC,"Charleston-North Charleston, SC",Charleston
2019-09-01,380.0,SC,"Charleston-North Charleston, SC",Charleston
2019-10-01,164.0,SC,"Charleston-North Charleston, SC",Charleston
2019-11-01,104.0,SC,"Charleston-North Charleston, SC",Charleston
2019-12-01,96.0,SC,"Charleston-North Charleston, SC",Charleston
2020-01-01,200.0,SC,"Charleston-North Charleston, SC",Charleston
2020-02-01,224.0,SC,"Charleston-North Charleston, SC",Charleston
2020-03-01,164.0,SC,"Charleston-North Charleston, SC",Charleston
2020-04-01,100.0,SC,"Charleston-North Charleston, SC",Charleston
2020-05-01,140.0,SC,"Charleston-North Charleston, SC",Charleston
2020-06-01,180.0,SC,"Charleston-North Charleston, SC",Charleston
2020-07-01,324.0,SC,"Charleston-North Charleston, SC",Charleston
2020-08-01,324.0,SC,"Charleston-North Charleston, SC",Charleston
2020-09-01,244.0,SC,"Charleston-North Charleston, SC",Charleston
2020-10-01,264.0,SC,"Charleston-North Charleston, SC",Charleston
2020-11-01,144.0,SC,"Charleston-North Charleston, SC",Charleston
2020-12-01,148.0,SC,"Charleston-North Charleston, SC",Charleston
2021-01-01,336.0,SC,"Charleston-North Charleston, SC",Charleston
2021-02-01,212.0,SC,"Charleston-North Charleston, SC",Charleston
2021-03-01,168.0,SC,"Charleston-North Charleston, SC",Charleston
2021-04-01,168.0,SC,"Charleston-North Charleston, SC",Charleston
2021-05-01,108.0,SC,"Charleston-North Charleston, SC",Charleston
2021-06-01,88.0,SC,"Charleston-North Charleston, SC",Charleston
