date,Housing Inventory: Pending Listing Count Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2018-05-01,8.99,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2018-06-01,0.62,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2018-07-01,-7.96,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2018-08-01,-0.27,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2018-09-01,-4.8,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2018-10-01,-4.62,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2018-11-01,-8.96,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2018-12-01,-15.16,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2019-01-01,2.85,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2019-02-01,18.3,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2019-03-01,-39.22,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2019-04-01,-87.4,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2019-05-01,0.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2019-06-01,0.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2019-07-01,0.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2019-08-01,0.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2019-09-01,0.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2019-10-01,0.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2019-11-01,56300.0,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2019-12-01,-10.46,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2020-01-01,-6.53,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2020-02-01,27.97,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2020-03-01,18.71,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2020-04-01,1.26,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2020-05-01,17.91,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2020-06-01,11.45,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2020-07-01,0.52,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2020-08-01,-4.28,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2020-09-01,0.76,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2020-10-01,-2.81,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2020-11-01,-10.01,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2020-12-01,-11.5,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2021-01-01,-7.68,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2021-02-01,9.53,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2021-03-01,9.39,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2021-04-01,17.8,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2021-05-01,9.32,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2021-06-01,3.63,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2021-07-01,-3.03,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2021-08-01,-1.07,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2021-09-01,-3.16,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2021-10-01,-8.96,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2021-11-01,-5.37,NE,"Lincoln, NE",Lincoln,"Housing Inventory: Pending Listing Count Month-Over-Month in Lincoln, NE (CBSA)",PENLISCOUMM30700,Monthly,Not Seasonally Adjusted
2017-07-01,-4.44,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2017-08-01,2.33,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2017-09-01,-6.82,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2017-10-01,-4.88,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2017-11-01,5.13,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2017-12-01,-2.44,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2018-01-01,-22.5,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2018-02-01,225.81,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2018-03-01,103.96,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2018-04-01,15.53,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2018-05-01,1.26,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2018-06-01,-5.39,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2018-07-01,-15.35,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2018-08-01,-5.7,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2018-09-01,-3.85,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2018-10-01,-11.43,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2018-11-01,-1.94,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2018-12-01,-3.95,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2019-01-01,2.05,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2019-02-01,16.78,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2019-03-01,24.71,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2019-04-01,16.13,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2019-05-01,8.33,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2019-06-01,-1.1,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2019-07-01,-16.3,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2019-08-01,-12.83,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2019-09-01,-9.14,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2019-10-01,-0.56,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2019-11-01,-6.74,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2019-12-01,-28.31,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2020-01-01,-0.84,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2020-02-01,45.76,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2020-03-01,29.65,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2020-04-01,-8.52,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2020-05-01,9.8,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2020-06-01,22.77,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2020-07-01,-1.45,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2020-08-01,-5.9,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2020-09-01,5.88,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2020-10-01,-10.37,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2020-11-01,-7.44,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2020-12-01,-7.14,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2021-01-01,-4.33,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2021-02-01,21.61,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2021-03-01,23.14,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2021-04-01,17.79,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2021-05-01,0.28,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2021-06-01,-5.68,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2021-07-01,-1.51,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2021-08-01,-6.42,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2021-09-01,-7.19,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2021-10-01,-7.04,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2021-11-01,-4.55,WV,"Morgantown, WV",Morgantown,"Housing Inventory: Pending Listing Count Month-Over-Month in Morgantown, WV (CBSA)",PENLISCOUMM34060,Monthly,Not Seasonally Adjusted
2017-07-01,-1.49,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2017-08-01,-0.7,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2017-09-01,-6.92,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2017-10-01,-3.63,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2017-11-01,-1.54,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2017-12-01,-9.71,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2018-01-01,-6.14,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2018-02-01,14.5,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2018-03-01,12.2,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2018-04-01,6.37,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2018-05-01,2.94,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2018-06-01,-1.74,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2018-07-01,-3.48,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2018-08-01,-2.67,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2018-09-01,-0.46,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2018-10-01,-14.94,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2018-11-01,-0.92,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2018-12-01,-8.72,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2019-01-01,-6.5,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2019-02-01,19.31,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2019-03-01,9.21,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2019-04-01,3.19,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2019-05-01,5.35,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2019-06-01,-2.57,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2019-07-01,1.26,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2019-08-01,0.66,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2019-09-01,-4.39,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2019-10-01,-6.49,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
2019-11-01,-0.16,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Myrtle Beach,"Housing Inventory: Pending Listing Count Month-Over-Month in Myrtle Beach-Conway-North Myrtle Beach, SC-NC (CBSA)",PENLISCOUMM34820,Monthly,Not Seasonally Adjusted
