date,All Employees: Financial Activities,state,msa,city,title,id,frequency,seasonal_adjustment
1994-09-01,124.67124251387199,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1994-10-01,124.14864633148599,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1994-11-01,124.33946562152398,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1994-12-01,124.55281866835199,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1995-01-01,124.882596777132,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1995-02-01,125.228013804315,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1995-03-01,125.389958413079,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1995-04-01,127.19065417212,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1995-05-01,127.303984269419,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1995-06-01,128.088215152741,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1995-07-01,128.233840640385,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1995-08-01,128.890443129245,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1995-09-01,129.510265377365,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1995-10-01,129.677386836811,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1995-11-01,129.91271025066,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1995-12-01,130.53300065200898,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1996-01-01,131.805987976565,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1996-02-01,132.717794652242,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1996-03-01,133.268979782136,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1996-04-01,133.140073994565,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1996-05-01,133.068894947935,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1996-06-01,133.767221931967,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1996-07-01,134.224970120475,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1996-08-01,134.600459433953,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1996-09-01,135.078451075483,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1996-10-01,136.210643556551,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1996-11-01,136.67134299208402,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1996-12-01,137.362727328296,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1997-01-01,136.776362269946,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1997-02-01,137.350416660218,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1997-03-01,137.828197534222,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1997-04-01,138.18902482411,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1997-05-01,138.91415372646298,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1997-06-01,139.173461689855,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1997-07-01,139.577989734229,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1997-08-01,140.390257822455,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1997-09-01,141.084573158603,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1997-10-01,141.27317459413,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1997-11-01,142.434184441164,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1997-12-01,143.667457684465,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1998-01-01,145.432943434093,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1998-02-01,144.86830701148898,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1998-03-01,146.616191391096,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1998-04-01,145.658816024181,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1998-05-01,145.804426112126,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1998-06-01,146.351459919495,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1998-07-01,147.917790998633,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1998-08-01,147.95515302745,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1998-09-01,148.420232326931,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1998-10-01,148.922521742684,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1998-11-01,149.229395864825,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1998-12-01,149.65936813628798,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1999-01-01,150.690472112701,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1999-02-01,151.266328073883,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1999-03-01,151.494654966684,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1999-04-01,151.63680321273702,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1999-05-01,152.320745511338,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1999-06-01,152.74743093965,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1999-07-01,152.62674220165002,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1999-08-01,152.901963325335,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1999-09-01,152.652384095198,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1999-10-01,153.352630455352,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1999-11-01,153.467148758996,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
1999-12-01,153.669392040305,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
2000-01-01,154.086604347194,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Financial Activities in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013FIRE,Monthly,Seasonally Adjusted
