date,All Employees: Education and Health Services,state,msa,city,title,id,frequency,seasonal_adjustment
1993-12-01,140.097556935935,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1994-01-01,141.288029793503,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1994-02-01,141.47136282498198,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1994-03-01,141.73422159409202,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1994-04-01,142.07983913714702,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1994-05-01,142.64192468047,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1994-06-01,143.50599354138902,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1994-07-01,144.030235290045,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1994-08-01,144.585133342835,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1994-09-01,145.249549671702,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1994-10-01,145.654492109256,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1994-11-01,146.586473311006,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1994-12-01,147.115938127725,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1995-01-01,147.369867443485,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1995-02-01,147.898775598031,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1995-03-01,148.530975875816,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1995-04-01,150.96324143490102,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1995-05-01,151.477225942151,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1995-06-01,152.340080774771,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1995-07-01,153.225059829517,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1995-08-01,154.37033089042998,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1995-09-01,155.552797701395,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1995-10-01,154.813973565142,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1995-11-01,155.488583916255,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1995-12-01,156.83966750980198,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1996-01-01,157.068781691526,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1996-02-01,157.839332412556,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1996-03-01,158.454508124662,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1996-04-01,158.484999915261,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1996-05-01,159.096589772731,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1996-06-01,160.229604560978,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1996-07-01,159.472010503015,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1996-08-01,159.817247713806,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1996-09-01,160.277126211652,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1996-10-01,161.649196504234,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1996-11-01,162.506421251803,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1996-12-01,163.162780390255,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1997-01-01,163.93011760071101,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1997-02-01,164.268681626992,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1997-03-01,164.401872398704,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1997-04-01,164.886944411525,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1997-05-01,165.338787024875,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1997-06-01,165.613051749178,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1997-07-01,165.990744301816,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1997-08-01,166.428364852096,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1997-09-01,167.141453059599,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1997-10-01,167.914016689365,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1997-11-01,168.546818689784,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1997-12-01,169.253972855612,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1998-01-01,167.290357053855,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1998-02-01,168.10012703869498,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1998-03-01,168.921010355971,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1998-04-01,169.73713852167802,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1998-05-01,170.66968833316,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1998-06-01,171.164354641919,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1998-07-01,172.47369546617,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1998-08-01,172.84303328242902,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1998-09-01,172.97956923786202,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1998-10-01,172.707226830792,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1998-11-01,172.556689994155,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1998-12-01,173.051746016648,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1999-01-01,174.46014073589402,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1999-02-01,175.17222065099998,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1999-03-01,174.971482571793,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1999-04-01,176.89482278169498,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1999-05-01,178.067251781442,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1999-06-01,177.808336400453,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1999-07-01,177.447471299321,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1999-08-01,177.924406132807,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1999-09-01,177.877433557577,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1999-10-01,180.765464026098,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1999-11-01,180.98061297202702,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
1999-12-01,181.354870573619,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"All Employees: Education and Health Services in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013EDUH,Monthly,Seasonally Adjusted
