date,Unemployment Rate,state,msa,city,title,id,frequency,seasonal_adjustment
1995-06-01,4.4,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1995-07-01,4.4,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1995-08-01,4.4,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1995-09-01,4.3,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1995-10-01,4.2,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1995-11-01,4.1,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1995-12-01,4.0,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1996-01-01,3.9,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1996-02-01,3.8,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1996-03-01,3.8,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1996-04-01,3.8,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1996-05-01,3.8,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1996-06-01,3.8,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1996-07-01,3.8,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1996-08-01,3.8,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1996-09-01,3.9,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1996-10-01,4.0,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1996-11-01,4.0,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1996-12-01,4.0,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1997-01-01,4.0,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1997-02-01,3.9,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1997-03-01,3.9,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1997-04-01,3.8,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1997-05-01,3.7,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1997-06-01,3.7,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1997-07-01,3.6,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1997-08-01,3.6,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1997-09-01,3.5,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1997-10-01,3.5,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1997-11-01,3.4,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1997-12-01,3.4,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1998-01-01,3.4,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1998-02-01,3.3,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1998-03-01,3.3,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1998-04-01,3.3,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1998-05-01,3.4,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1998-06-01,3.4,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1998-07-01,3.4,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1998-08-01,3.4,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1998-09-01,3.3,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1998-10-01,3.3,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1998-11-01,3.2,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1998-12-01,3.2,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1999-01-01,3.1,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1999-02-01,3.1,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1999-03-01,3.1,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1999-04-01,3.0,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1999-05-01,3.0,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1999-06-01,3.0,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1999-07-01,3.0,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1999-08-01,3.0,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1999-09-01,2.9,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1999-10-01,2.9,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1999-11-01,2.9,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
1999-12-01,2.9,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
2000-01-01,3.2,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
2000-02-01,3.2,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
2000-03-01,3.2,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
2000-04-01,3.2,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
2000-05-01,3.2,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Atlanta,"Unemployment Rate in Atlanta-Sandy Springs-Roswell, GA (MSA)",ATLA013UR,Monthly,Smoothed Seasonally Adjusted
